N_Rock,T,C,M_SE,R,T_deploy,T_remain,M_direct
510774,133.2222222,7.66325367e+13,36153250,537000,133.2222222,67.3244879,63846750
510778,133.2232655,7.663313683e+13,36152750,537000,133.2232655,67.3235568,63847250
510782,133.2243088,7.663373695e+13,36152250,537000,133.2243088,67.3226257,63847750
510786,133.2253521,7.663433707e+13,36151750,537000,133.2253521,67.3216946,63848250
510790,133.2263954,7.66349372e+13,36151250,537000,133.2263954,67.3207635,63848750
510794,133.2274387,7.663553732e+13,36150750,537000,133.2274387,67.3198324,63849250
510798,133.228482,7.663613744e+13,36150250,537000,133.228482,67.3189013,63849750
510802,133.2295253,7.663673756e+13,36149750,537000,133.2295253,67.3179702,63850250
510806,133.2305686,7.663733769e+13,36149250,537000,133.2305686,67.31703911,63850750
510810,133.2316119,7.663793781e+13,36148750,537000,133.2316119,67.31610801,63851250
510814,133.2326552,7.663853793e+13,36148250,537000,133.2326552,67.31517691,63851750
510818,133.2336985,7.663913806e+13,36147750,537000,133.2336985,67.31424581,63852250
510822,133.2347418,7.663973818e+13,36147250,537000,133.2347418,67.31331471,63852750
510826,133.2357851,7.66403383e+13,36146750,537000,133.2357851,67.31238361,63853250
510830,133.2368284,7.664093843e+13,36146250,537000,133.2368284,67.31145251,63853750
510834,133.2378717,7.664153855e+13,36145750,537000,133.2378717,67.31052142,63854250
510838,133.238915,7.664213867e+13,36145250,537000,133.238915,67.30959032,63854750
510842,133.2399583,7.66427388e+13,36144750,537000,133.2399583,67.30865922,63855250
510846,133.2410016,7.664333892e+13,36144250,537000,133.2410016,67.30772812,63855750
510850,133.2420449,7.664393904e+13,36143750,537000,133.2420449,67.30679702,63856250
510854,133.2430882,7.664453917e+13,36143250,537000,133.2430882,67.30586592,63856750
510858,133.2441315,7.664513929e+13,36142750,537000,133.2441315,67.30493482,63857250
510862,133.2451748,7.664573941e+13,36142250,537000,133.2451748,67.30400372,63857750
510866,133.246218,7.664633953e+13,36141750,537000,133.246218,67.30307263,63858250
510870,133.2472613,7.664693966e+13,36141250,537000,133.2472613,67.30214153,63858750
510874,133.2483046,7.664753978e+13,36140750,537000,133.2483046,67.30121043,63859250
510878,133.2493479,7.66481399e+13,36140250,537000,133.2493479,67.30027933,63859750
510882,133.2503912,7.664874003e+13,36139750,537000,133.2503912,67.29934823,63860250
510886,133.2514345,7.664934015e+13,36139250,537000,133.2514345,67.29841713,63860750
510890,133.2524778,7.664994027e+13,36138750,537000,133.2524778,67.29748603,63861250
510894,133.2535211,7.66505404e+13,36138250,537000,133.2535211,67.29655493,63861750
510898,133.2545644,7.665114052e+13,36137750,537000,133.2545644,67.29562384,63862250
510902,133.2556077,7.665174064e+13,36137250,537000,133.2556077,67.29469274,63862750
510906,133.256651,7.665234077e+13,36136750,537000,133.256651,67.29376164,63863250
510910,133.2576943,7.665294089e+13,36136250,537000,133.2576943,67.29283054,63863750
510914,133.2587376,7.665354101e+13,36135750,537000,133.2587376,67.29189944,63864250
510918,133.2597809,7.665414113e+13,36135250,537000,133.2597809,67.29096834,63864750
510922,133.2608242,7.665474126e+13,36134750,537000,133.2608242,67.29003724,63865250
510926,133.2618675,7.665534138e+13,36134250,537000,133.2618675,67.28910615,63865750
510930,133.2629108,7.66559415e+13,36133750,537000,133.2629108,67.28817505,63866250
510934,133.2639541,7.665654163e+13,36133250,537000,133.2639541,67.28724395,63866750
510938,133.2649974,7.665714175e+13,36132750,537000,133.2649974,67.28631285,63867250
510942,133.2660407,7.665774187e+13,36132250,537000,133.2660407,67.28538175,63867750
510946,133.267084,7.6658342e+13,36131750,537000,133.267084,67.28445065,63868250
510950,133.2681273,7.665894212e+13,36131250,537000,133.2681273,67.28351955,63868750
510954,133.2691706,7.665954224e+13,36130750,537000,133.2691706,67.28258845,63869250
510958,133.2702139,7.666014237e+13,36130250,537000,133.2702139,67.28165736,63869750
510962,133.2712572,7.666074249e+13,36129750,537000,133.2712572,67.28072626,63870250
510966,133.2723005,7.666134261e+13,36129250,537000,133.2723005,67.27979516,63870750
510970,133.2733438,7.666194274e+13,36128750,537000,133.2733438,67.27886406,63871250
510974,133.2743871,7.666254286e+13,36128250,537000,133.2743871,67.27793296,63871750
510978,133.2754304,7.666314298e+13,36127750,537000,133.2754304,67.27700186,63872250
510982,133.2764737,7.66637431e+13,36127250,537000,133.2764737,67.27607076,63872750
510986,133.277517,7.666434323e+13,36126750,537000,133.277517,67.27513966,63873250
510990,133.2785603,7.666494335e+13,36126250,537000,133.2785603,67.27420857,63873750
510994,133.2796035,7.666554347e+13,36125750,537000,133.2796035,67.27327747,63874250
510998,133.2806468,7.66661436e+13,36125250,537000,133.2806468,67.27234637,63874750
511002,133.2816901,7.666674372e+13,36124750,537000,133.2816901,67.27141527,63875250
511006,133.2827334,7.666734384e+13,36124250,537000,133.2827334,67.27048417,63875750
511010,133.2837767,7.666794397e+13,36123750,537000,133.2837767,67.26955307,63876250
511014,133.28482,7.666854409e+13,36123250,537000,133.28482,67.26862197,63876750
511018,133.2858633,7.666914421e+13,36122750,537000,133.2858633,67.26769088,63877250
511022,133.2869066,7.666974434e+13,36122250,537000,133.2869066,67.26675978,63877750
511026,133.2879499,7.667034446e+13,36121750,537000,133.2879499,67.26582868,63878250
511030,133.2889932,7.667094458e+13,36121250,537000,133.2889932,67.26489758,63878750
511034,133.2900365,7.667154471e+13,36120750,537000,133.2900365,67.26396648,63879250
511038,133.2910798,7.667214483e+13,36120250,537000,133.2910798,67.26303538,63879750
511042,133.2921231,7.667274495e+13,36119750,537000,133.2921231,67.26210428,63880250
511046,133.2931664,7.667334507e+13,36119250,537000,133.2931664,67.26117318,63880750
511050,133.2942097,7.66739452e+13,36118750,537000,133.2942097,67.26024209,63881250
511054,133.295253,7.667454532e+13,36118250,537000,133.295253,67.25931099,63881750
511058,133.2962963,7.667514544e+13,36117750,537000,133.2962963,67.25837989,63882250
511062,133.2973396,7.667574557e+13,36117250,537000,133.2973396,67.25744879,63882750
511066,133.2983829,7.667634569e+13,36116750,537000,133.2983829,67.25651769,63883250
511070,133.2994262,7.667694581e+13,36116250,537000,133.2994262,67.25558659,63883750
511074,133.3004695,7.667754594e+13,36115750,537000,133.3004695,67.25465549,63884250
511078,133.3015128,7.667814606e+13,36115250,537000,133.3015128,67.25372439,63884750
511082,133.3025561,7.667874618e+13,36114750,537000,133.3025561,67.2527933,63885250
511086,133.3035994,7.667934631e+13,36114250,537000,133.3035994,67.2518622,63885750
511090,133.3046427,7.667994643e+13,36113750,537000,133.3046427,67.2509311,63886250
511094,133.305686,7.668054655e+13,36113250,537000,133.305686,67.25,63886750
511098,133.3067293,7.668114668e+13,36112750,537000,133.3067293,67.2490689,63887250
511102,133.3077726,7.66817468e+13,36112250,537000,133.3077726,67.2481378,63887750
511106,133.3088159,7.668234692e+13,36111750,537000,133.3088159,67.2472067,63888250
511110,133.3098592,7.668294704e+13,36111250,537000,133.3098592,67.24627561,63888750
511114,133.3109025,7.668354717e+13,36110750,537000,133.3109025,67.24534451,63889250
511118,133.3119457,7.668414729e+13,36110250,537000,133.3119457,67.24441341,63889750
511122,133.312989,7.668474741e+13,36109750,537000,133.312989,67.24348231,63890250
511126,133.3140323,7.668534754e+13,36109250,537000,133.3140323,67.24255121,63890750
511130,133.3150756,7.668594766e+13,36108750,537000,133.3150756,67.24162011,63891250
511134,133.3161189,7.668654778e+13,36108250,537000,133.3161189,67.24068901,63891750
511138,133.3171622,7.668714791e+13,36107750,537000,133.3171622,67.23975791,63892250
511142,133.3182055,7.668774803e+13,36107250,537000,133.3182055,67.23882682,63892750
511146,133.3192488,7.668834815e+13,36106750,537000,133.3192488,67.23789572,63893250
511150,133.3202921,7.668894828e+13,36106250,537000,133.3202921,67.23696462,63893750
511154,133.3213354,7.66895484e+13,36105750,537000,133.3213354,67.23603352,63894250
511158,133.3223787,7.669014852e+13,36105250,537000,133.3223787,67.23510242,63894750
511162,133.323422,7.669074865e+13,36104750,537000,133.323422,67.23417132,63895250
511166,133.3244653,7.669134877e+13,36104250,537000,133.3244653,67.23324022,63895750
511170,133.3255086,7.669194889e+13,36103750,537000,133.3255086,67.23230912,63896250
511174,133.3265519,7.669254901e+13,36103250,537000,133.3265519,67.23137803,63896750
511178,133.3275952,7.669314914e+13,36102750,537000,133.3275952,67.23044693,63897250
511182,133.3286385,7.669374926e+13,36102250,537000,133.3286385,67.22951583,63897750
511186,133.3296818,7.669434938e+13,36101750,537000,133.3296818,67.22858473,63898250
511190,133.3307251,7.669494951e+13,36101250,537000,133.3307251,67.22765363,63898750
511194,133.3317684,7.669554963e+13,36100750,537000,133.3317684,67.22672253,63899250
511198,133.3328117,7.669614975e+13,36100250,537000,133.3328117,67.22579143,63899750
511202,133.333855,7.669674988e+13,36099750,537000,133.333855,67.22486034,63900250
511206,133.3348983,7.669735e+13,36099250,537000,133.3348983,67.22392924,63900750
511210,133.3359416,7.669795012e+13,36098750,537000,133.3359416,67.22299814,63901250
511214,133.3369849,7.669855025e+13,36098250,537000,133.3369849,67.22206704,63901750
511218,133.3380282,7.669915037e+13,36097750,537000,133.3380282,67.22113594,63902250
511222,133.3390715,7.669975049e+13,36097250,537000,133.3390715,67.22020484,63902750
511226,133.3401148,7.670035062e+13,36096750,537000,133.3401148,67.21927374,63903250
511230,133.3411581,7.670095074e+13,36096250,537000,133.3411581,67.21834264,63903750
511234,133.3422014,7.670155086e+13,36095750,537000,133.3422014,67.21741155,63904250
511238,133.3432447,7.670215098e+13,36095250,537000,133.3432447,67.21648045,63904750
511242,133.3442879,7.670275111e+13,36094750,537000,133.3442879,67.21554935,63905250
511246,133.3453312,7.670335123e+13,36094250,537000,133.3453312,67.21461825,63905750
511250,133.3463745,7.670395135e+13,36093750,537000,133.3463745,67.21368715,63906250
511254,133.3474178,7.670455148e+13,36093250,537000,133.3474178,67.21275605,63906750
511258,133.3484611,7.67051516e+13,36092750,537000,133.3484611,67.21182495,63907250
511262,133.3495044,7.670575172e+13,36092250,537000,133.3495044,67.21089385,63907750
511266,133.3505477,7.670635185e+13,36091750,537000,133.3505477,67.20996276,63908250
511270,133.351591,7.670695197e+13,36091250,537000,133.351591,67.20903166,63908750
511274,133.3526343,7.670755209e+13,36090750,537000,133.3526343,67.20810056,63909250
511278,133.3536776,7.670815222e+13,36090250,537000,133.3536776,67.20716946,63909750
511282,133.3547209,7.670875234e+13,36089750,537000,133.3547209,67.20623836,63910250
511286,133.3557642,7.670935246e+13,36089250,537000,133.3557642,67.20530726,63910750
511290,133.3568075,7.670995259e+13,36088750,537000,133.3568075,67.20437616,63911250
511294,133.3578508,7.671055271e+13,36088250,537000,133.3578508,67.20344507,63911750
511298,133.3588941,7.671115283e+13,36087750,537000,133.3588941,67.20251397,63912250
511302,133.3599374,7.671175295e+13,36087250,537000,133.3599374,67.20158287,63912750
511306,133.3609807,7.671235308e+13,36086750,537000,133.3609807,67.20065177,63913250
511310,133.362024,7.67129532e+13,36086250,537000,133.362024,67.19972067,63913750
511314,133.3630673,7.671355332e+13,36085750,537000,133.3630673,67.19878957,63914250
511318,133.3641106,7.671415345e+13,36085250,537000,133.3641106,67.19785847,63914750
511322,133.3651539,7.671475357e+13,36084750,537000,133.3651539,67.19692737,63915250
511326,133.3661972,7.671535369e+13,36084250,537000,133.3661972,67.19599628,63915750
511330,133.3672405,7.671595382e+13,36083750,537000,133.3672405,67.19506518,63916250
511334,133.3682838,7.671655394e+13,36083250,537000,133.3682838,67.19413408,63916750
511338,133.3693271,7.671715406e+13,36082750,537000,133.3693271,67.19320298,63917250
511342,133.3703704,7.671775419e+13,36082250,537000,133.3703704,67.19227188,63917750
511346,133.3714137,7.671835431e+13,36081750,537000,133.3714137,67.19134078,63918250
511350,133.372457,7.671895443e+13,36081250,537000,133.372457,67.19040968,63918750
511354,133.3735003,7.671955456e+13,36080750,537000,133.3735003,67.18947858,63919250
511358,133.3745436,7.672015468e+13,36080250,537000,133.3745436,67.18854749,63919750
511362,133.3755869,7.67207548e+13,36079750,537000,133.3755869,67.18761639,63920250
511366,133.3766302,7.672135492e+13,36079250,537000,133.3766302,67.18668529,63920750
511370,133.3776734,7.672195505e+13,36078750,537000,133.3776734,67.18575419,63921250
511374,133.3787167,7.672255517e+13,36078250,537000,133.3787167,67.18482309,63921750
511378,133.37976,7.672315529e+13,36077750,537000,133.37976,67.18389199,63922250
511382,133.3808033,7.672375542e+13,36077250,537000,133.3808033,67.18296089,63922750
511386,133.3818466,7.672435554e+13,36076750,537000,133.3818466,67.1820298,63923250
511390,133.3828899,7.672495566e+13,36076250,537000,133.3828899,67.1810987,63923750
511394,133.3839332,7.672555579e+13,36075750,537000,133.3839332,67.1801676,63924250
511398,133.3849765,7.672615591e+13,36075250,537000,133.3849765,67.1792365,63924750
511402,133.3860198,7.672675603e+13,36074750,537000,133.3860198,67.1783054,63925250
511406,133.3870631,7.672735616e+13,36074250,537000,133.3870631,67.1773743,63925750
511410,133.3881064,7.672795628e+13,36073750,537000,133.3881064,67.1764432,63926250
511414,133.3891497,7.67285564e+13,36073250,537000,133.3891497,67.1755121,63926750
511418,133.390193,7.672915653e+13,36072750,537000,133.390193,67.17458101,63927250
511422,133.3912363,7.672975665e+13,36072250,537000,133.3912363,67.17364991,63927750
511426,133.3922796,7.673035677e+13,36071750,537000,133.3922796,67.17271881,63928250
511430,133.3933229,7.673095689e+13,36071250,537000,133.3933229,67.17178771,63928750
511434,133.3943662,7.673155702e+13,36070750,537000,133.3943662,67.17085661,63929250
511438,133.3954095,7.673215714e+13,36070250,537000,133.3954095,67.16992551,63929750
511442,133.3964528,7.673275726e+13,36069750,537000,133.3964528,67.16899441,63930250
511446,133.3974961,7.673335739e+13,36069250,537000,133.3974961,67.16806331,63930750
511450,133.3985394,7.673395751e+13,36068750,537000,133.3985394,67.16713222,63931250
511454,133.3995827,7.673455763e+13,36068250,537000,133.3995827,67.16620112,63931750
511458,133.400626,7.673515776e+13,36067750,537000,133.400626,67.16527002,63932250
511462,133.4016693,7.673575788e+13,36067250,537000,133.4016693,67.16433892,63932750
511466,133.4027126,7.6736358e+13,36066750,537000,133.4027126,67.16340782,63933250
511470,133.4037559,7.673695813e+13,36066250,537000,133.4037559,67.16247672,63933750
511474,133.4047992,7.673755825e+13,36065750,537000,133.4047992,67.16154562,63934250
511478,133.4058425,7.673815837e+13,36065250,537000,133.4058425,67.16061453,63934750
511482,133.4068858,7.67387585e+13,36064750,537000,133.4068858,67.15968343,63935250
511486,133.4079291,7.673935862e+13,36064250,537000,133.4079291,67.15875233,63935750
511490,133.4089724,7.673995874e+13,36063750,537000,133.4089724,67.15782123,63936250
511494,133.4100156,7.674055886e+13,36063250,537000,133.4100156,67.15689013,63936750
511498,133.4110589,7.674115899e+13,36062750,537000,133.4110589,67.15595903,63937250
511502,133.4121022,7.674175911e+13,36062250,537000,133.4121022,67.15502793,63937750
511506,133.4131455,7.674235923e+13,36061750,537000,133.4131455,67.15409683,63938250
511510,133.4141888,7.674295936e+13,36061250,537000,133.4141888,67.15316574,63938750
511514,133.4152321,7.674355948e+13,36060750,537000,133.4152321,67.15223464,63939250
511518,133.4162754,7.67441596e+13,36060250,537000,133.4162754,67.15130354,63939750
511522,133.4173187,7.674475973e+13,36059750,537000,133.4173187,67.15037244,63940250
511526,133.418362,7.674535985e+13,36059250,537000,133.418362,67.14944134,63940750
511530,133.4194053,7.674595997e+13,36058750,537000,133.4194053,67.14851024,63941250
511534,133.4204486,7.67465601e+13,36058250,537000,133.4204486,67.14757914,63941750
511538,133.4214919,7.674716022e+13,36057750,537000,133.4214919,67.14664804,63942250
511542,133.4225352,7.674776034e+13,36057250,537000,133.4225352,67.14571695,63942750
511546,133.4235785,7.674836046e+13,36056750,537000,133.4235785,67.14478585,63943250
511550,133.4246218,7.674896059e+13,36056250,537000,133.4246218,67.14385475,63943750
511554,133.4256651,7.674956071e+13,36055750,537000,133.4256651,67.14292365,63944250
511558,133.4267084,7.675016083e+13,36055250,537000,133.4267084,67.14199255,63944750
511562,133.4277517,7.675076096e+13,36054750,537000,133.4277517,67.14106145,63945250
511566,133.428795,7.675136108e+13,36054250,537000,133.428795,67.14013035,63945750
511570,133.4298383,7.67519612e+13,36053750,537000,133.4298383,67.13919926,63946250
511574,133.4308816,7.675256133e+13,36053250,537000,133.4308816,67.13826816,63946750
511578,133.4319249,7.675316145e+13,36052750,537000,133.4319249,67.13733706,63947250
511582,133.4329682,7.675376157e+13,36052250,537000,133.4329682,67.13640596,63947750
511586,133.4340115,7.67543617e+13,36051750,537000,133.4340115,67.13547486,63948250
511590,133.4350548,7.675496182e+13,36051250,537000,133.4350548,67.13454376,63948750
511594,133.4360981,7.675556194e+13,36050750,537000,133.4360981,67.13361266,63949250
511598,133.4371414,7.675616207e+13,36050250,537000,133.4371414,67.13268156,63949750
511602,133.4381847,7.675676219e+13,36049750,537000,133.4381847,67.13175047,63950250
511606,133.439228,7.675736231e+13,36049250,537000,133.439228,67.13081937,63950750
511610,133.4402713,7.675796243e+13,36048750,537000,133.4402713,67.12988827,63951250
511614,133.4413146,7.675856256e+13,36048250,537000,133.4413146,67.12895717,63951750
511618,133.4423579,7.675916268e+13,36047750,537000,133.4423579,67.12802607,63952250
511622,133.4434011,7.67597628e+13,36047250,537000,133.4434011,67.12709497,63952750
511626,133.4444444,7.676036293e+13,36046750,537000,133.4444444,67.12616387,63953250
511630,133.4454877,7.676096305e+13,36046250,537000,133.4454877,67.12523277,63953750
511634,133.446531,7.676156317e+13,36045750,537000,133.446531,67.12430168,63954250
511638,133.4475743,7.67621633e+13,36045250,537000,133.4475743,67.12337058,63954750
511642,133.4486176,7.676276342e+13,36044750,537000,133.4486176,67.12243948,63955250
511646,133.4496609,7.676336354e+13,36044250,537000,133.4496609,67.12150838,63955750
511650,133.4507042,7.676396367e+13,36043750,537000,133.4507042,67.12057728,63956250
511654,133.4517475,7.676456379e+13,36043250,537000,133.4517475,67.11964618,63956750
511658,133.4527908,7.676516391e+13,36042750,537000,133.4527908,67.11871508,63957250
511662,133.4538341,7.676576404e+13,36042250,537000,133.4538341,67.11778399,63957750
511666,133.4548774,7.676636416e+13,36041750,537000,133.4548774,67.11685289,63958250
511670,133.4559207,7.676696428e+13,36041250,537000,133.4559207,67.11592179,63958750
511674,133.456964,7.67675644e+13,36040750,537000,133.456964,67.11499069,63959250
511678,133.4580073,7.676816453e+13,36040250,537000,133.4580073,67.11405959,63959750
511682,133.4590506,7.676876465e+13,36039750,537000,133.4590506,67.11312849,63960250
511686,133.4600939,7.676936477e+13,36039250,537000,133.4600939,67.11219739,63960750
511690,133.4611372,7.67699649e+13,36038750,537000,133.4611372,67.11126629,63961250
511694,133.4621805,7.677056502e+13,36038250,537000,133.4621805,67.1103352,63961750
511698,133.4632238,7.677116514e+13,36037750,537000,133.4632238,67.1094041,63962250
511702,133.4642671,7.677176527e+13,36037250,537000,133.4642671,67.108473,63962750
511706,133.4653104,7.677236539e+13,36036750,537000,133.4653104,67.1075419,63963250
511710,133.4663537,7.677296551e+13,36036250,537000,133.4663537,67.1066108,63963750
511714,133.467397,7.677356564e+13,36035750,537000,133.467397,67.1056797,63964250
511718,133.4684403,7.677416576e+13,36035250,537000,133.4684403,67.1047486,63964750
511722,133.4694836,7.677476588e+13,36034750,537000,133.4694836,67.1038175,63965250
511726,133.4705269,7.677536601e+13,36034250,537000,133.4705269,67.10288641,63965750
511730,133.4715702,7.677596613e+13,36033750,537000,133.4715702,67.10195531,63966250
511734,133.4726135,7.677656625e+13,36033250,537000,133.4726135,67.10102421,63966750
511738,133.4736568,7.677716637e+13,36032750,537000,133.4736568,67.10009311,63967250
511742,133.4747001,7.67777665e+13,36032250,537000,133.4747001,67.09916201,63967750
511746,133.4757433,7.677836662e+13,36031750,537000,133.4757433,67.09823091,63968250
511750,133.4767866,7.677896674e+13,36031250,537000,133.4767866,67.09729981,63968750
511754,133.4778299,7.677956687e+13,36030750,537000,133.4778299,67.09636872,63969250
511758,133.4788732,7.678016699e+13,36030250,537000,133.4788732,67.09543762,63969750
511762,133.4799165,7.678076711e+13,36029750,537000,133.4799165,67.09450652,63970250
511766,133.4809598,7.678136724e+13,36029250,537000,133.4809598,67.09357542,63970750
511770,133.4820031,7.678196736e+13,36028750,537000,133.4820031,67.09264432,63971250
511774,133.4830464,7.678256748e+13,36028250,537000,133.4830464,67.09171322,63971750
511778,133.4840897,7.678316761e+13,36027750,537000,133.4840897,67.09078212,63972250
511782,133.485133,7.678376773e+13,36027250,537000,133.485133,67.08985102,63972750
511786,133.4861763,7.678436785e+13,36026750,537000,133.4861763,67.08891993,63973250
511790,133.4872196,7.678496798e+13,36026250,537000,133.4872196,67.08798883,63973750
511794,133.4882629,7.67855681e+13,36025750,537000,133.4882629,67.08705773,63974250
511798,133.4893062,7.678616822e+13,36025250,537000,133.4893062,67.08612663,63974750
511802,133.4903495,7.678676834e+13,36024750,537000,133.4903495,67.08519553,63975250
511806,133.4913928,7.678736847e+13,36024250,537000,133.4913928,67.08426443,63975750
511810,133.4924361,7.678796859e+13,36023750,537000,133.4924361,67.08333333,63976250
511814,133.4934794,7.678856871e+13,36023250,537000,133.4934794,67.08240223,63976750
511818,133.4945227,7.678916884e+13,36022750,537000,133.4945227,67.08147114,63977250
511822,133.495566,7.678976896e+13,36022250,537000,133.495566,67.08054004,63977750
511826,133.4966093,7.679036908e+13,36021750,537000,133.4966093,67.07960894,63978250
511830,133.4976526,7.679096921e+13,36021250,537000,133.4976526,67.07867784,63978750
511834,133.4986959,7.679156933e+13,36020750,537000,133.4986959,67.07774674,63979250
511838,133.4997392,7.679216945e+13,36020250,537000,133.4997392,67.07681564,63979750
511842,133.5007825,7.679276958e+13,36019750,537000,133.5007825,67.07588454,63980250
511846,133.5018258,7.67933697e+13,36019250,537000,133.5018258,67.07495345,63980750
511850,133.5028691,7.679396982e+13,36018750,537000,133.5028691,67.07402235,63981250
511854,133.5039124,7.679456995e+13,36018250,537000,133.5039124,67.07309125,63981750
511858,133.5049557,7.679517007e+13,36017750,537000,133.5049557,67.07216015,63982250
511862,133.505999,7.679577019e+13,36017250,537000,133.505999,67.07122905,63982750
511866,133.5070423,7.679637031e+13,36016750,537000,133.5070423,67.07029795,63983250
511870,133.5080856,7.679697044e+13,36016250,537000,133.5080856,67.06936685,63983750
511874,133.5091288,7.679757056e+13,36015750,537000,133.5091288,67.06843575,63984250
511878,133.5101721,7.679817068e+13,36015250,537000,133.5101721,67.06750466,63984750
511882,133.5112154,7.679877081e+13,36014750,537000,133.5112154,67.06657356,63985250
511886,133.5122587,7.679937093e+13,36014250,537000,133.5122587,67.06564246,63985750
511890,133.513302,7.679997105e+13,36013750,537000,133.513302,67.06471136,63986250
511894,133.5143453,7.680057118e+13,36013250,537000,133.5143453,67.06378026,63986750
511898,133.5153886,7.68011713e+13,36012750,537000,133.5153886,67.06284916,63987250
511902,133.5164319,7.680177142e+13,36012250,537000,133.5164319,67.06191806,63987750
511906,133.5174752,7.680237155e+13,36011750,537000,133.5174752,67.06098696,63988250
511910,133.5185185,7.680297167e+13,36011250,537000,133.5185185,67.06005587,63988750
511914,133.5195618,7.680357179e+13,36010750,537000,133.5195618,67.05912477,63989250
511918,133.5206051,7.680417192e+13,36010250,537000,133.5206051,67.05819367,63989750
511922,133.5216484,7.680477204e+13,36009750,537000,133.5216484,67.05726257,63990250
511926,133.5226917,7.680537216e+13,36009250,537000,133.5226917,67.05633147,63990750
511930,133.523735,7.680597228e+13,36008750,537000,133.523735,67.05540037,63991250
511934,133.5247783,7.680657241e+13,36008250,537000,133.5247783,67.05446927,63991750
511938,133.5258216,7.680717253e+13,36007750,537000,133.5258216,67.05353818,63992250
511942,133.5268649,7.680777265e+13,36007250,537000,133.5268649,67.05260708,63992750
511946,133.5279082,7.680837278e+13,36006750,537000,133.5279082,67.05167598,63993250
511950,133.5289515,7.68089729e+13,36006250,537000,133.5289515,67.05074488,63993750
511954,133.5299948,7.680957302e+13,36005750,537000,133.5299948,67.04981378,63994250
511958,133.5310381,7.681017315e+13,36005250,537000,133.5310381,67.04888268,63994750
511962,133.5320814,7.681077327e+13,36004750,537000,133.5320814,67.04795158,63995250
511966,133.5331247,7.681137339e+13,36004250,537000,133.5331247,67.04702048,63995750
511970,133.534168,7.681197352e+13,36003750,537000,133.534168,67.04608939,63996250
511974,133.5352113,7.681257364e+13,36003250,537000,133.5352113,67.04515829,63996750
511978,133.5362546,7.681317376e+13,36002750,537000,133.5362546,67.04422719,63997250
511982,133.5372979,7.681377389e+13,36002250,537000,133.5372979,67.04329609,63997750
511986,133.5383412,7.681437401e+13,36001750,537000,133.5383412,67.04236499,63998250
511990,133.5393845,7.681497413e+13,36001250,537000,133.5393845,67.04143389,63998750
511994,133.5404278,7.681557425e+13,36000750,537000,133.5404278,67.04050279,63999250
511998,133.541471,7.681617438e+13,36000250,537000,133.541471,67.03957169,63999750
512002,133.5425143,7.68167745e+13,35999750,537000,133.5425143,67.0386406,64000250
512006,133.5435576,7.681737462e+13,35999250,537000,133.5435576,67.0377095,64000750
512010,133.5446009,7.681797475e+13,35998750,537000,133.5446009,67.0367784,64001250
512014,133.5456442,7.681857487e+13,35998250,537000,133.5456442,67.0358473,64001750
512018,133.5466875,7.681917499e+13,35997750,537000,133.5466875,67.0349162,64002250
512022,133.5477308,7.681977512e+13,35997250,537000,133.5477308,67.0339851,64002750
512026,133.5487741,7.682037524e+13,35996750,537000,133.5487741,67.033054,64003250
512030,133.5498174,7.682097536e+13,35996250,537000,133.5498174,67.03212291,64003750
512034,133.5508607,7.682157549e+13,35995750,537000,133.5508607,67.03119181,64004250
512038,133.551904,7.682217561e+13,35995250,537000,133.551904,67.03026071,64004750
512042,133.5529473,7.682277573e+13,35994750,537000,133.5529473,67.02932961,64005250
512046,133.5539906,7.682337586e+13,35994250,537000,133.5539906,67.02839851,64005750
512050,133.5550339,7.682397598e+13,35993750,537000,133.5550339,67.02746741,64006250
512054,133.5560772,7.68245761e+13,35993250,537000,133.5560772,67.02653631,64006750
512058,133.5571205,7.682517622e+13,35992750,537000,133.5571205,67.02560521,64007250
512062,133.5581638,7.682577635e+13,35992250,537000,133.5581638,67.02467412,64007750
512066,133.5592071,7.682637647e+13,35991750,537000,133.5592071,67.02374302,64008250
512070,133.5602504,7.682697659e+13,35991250,537000,133.5602504,67.02281192,64008750
512074,133.5612937,7.682757672e+13,35990750,537000,133.5612937,67.02188082,64009250
512078,133.562337,7.682817684e+13,35990250,537000,133.562337,67.02094972,64009750
512082,133.5633803,7.682877696e+13,35989750,537000,133.5633803,67.02001862,64010250
512086,133.5644236,7.682937709e+13,35989250,537000,133.5644236,67.01908752,64010750
512090,133.5654669,7.682997721e+13,35988750,537000,133.5654669,67.01815642,64011250
512094,133.5665102,7.683057733e+13,35988250,537000,133.5665102,67.01722533,64011750
512098,133.5675535,7.683117746e+13,35987750,537000,133.5675535,67.01629423,64012250
512102,133.5685968,7.683177758e+13,35987250,537000,133.5685968,67.01536313,64012750
512106,133.5696401,7.68323777e+13,35986750,537000,133.5696401,67.01443203,64013250
512110,133.5706834,7.683297782e+13,35986250,537000,133.5706834,67.01350093,64013750
512114,133.5717267,7.683357795e+13,35985750,537000,133.5717267,67.01256983,64014250
512118,133.57277,7.683417807e+13,35985250,537000,133.57277,67.01163873,64014750
512122,133.5738132,7.683477819e+13,35984750,537000,133.5738132,67.01070764,64015250
512126,133.5748565,7.683537832e+13,35984250,537000,133.5748565,67.00977654,64015750
512130,133.5758998,7.683597844e+13,35983750,537000,133.5758998,67.00884544,64016250
512134,133.5769431,7.683657856e+13,35983250,537000,133.5769431,67.00791434,64016750
512138,133.5779864,7.683717869e+13,35982750,537000,133.5779864,67.00698324,64017250
