N_Rock,T,C,M_SE,R,T_deploy,T_remain,M_direct
433979,113.1922274,6.511092294e+13,45752625,537000,113.1922274,85.20041899,54247375
433983,113.1932707,6.511152306e+13,45752125,537000,113.1932707,85.1994879,54247875
433987,113.194314,6.511212319e+13,45751625,537000,113.194314,85.1985568,54248375
433991,113.1953573,6.511272331e+13,45751125,537000,113.1953573,85.1976257,54248875
433995,113.1964006,6.511332343e+13,45750625,537000,113.1964006,85.1966946,54249375
433999,113.1974439,6.511392356e+13,45750125,537000,113.1974439,85.1957635,54249875
434003,113.1984872,6.511452368e+13,45749625,537000,113.1984872,85.1948324,54250375
434007,113.1995305,6.51151238e+13,45749125,537000,113.1995305,85.1939013,54250875
434011,113.2005738,6.511572393e+13,45748625,537000,113.2005738,85.1929702,54251375
434015,113.2016171,6.511632405e+13,45748125,537000,113.2016171,85.19203911,54251875
434019,113.2026604,6.511692417e+13,45747625,537000,113.2026604,85.19110801,54252375
434023,113.2037037,6.51175243e+13,45747125,537000,113.2037037,85.19017691,54252875
434027,113.204747,6.511812442e+13,45746625,537000,113.204747,85.18924581,54253375
434031,113.2057903,6.511872454e+13,45746125,537000,113.2057903,85.18831471,54253875
434035,113.2068336,6.511932466e+13,45745625,537000,113.2068336,85.18738361,54254375
434039,113.2078769,6.511992479e+13,45745125,537000,113.2078769,85.18645251,54254875
434043,113.2089202,6.512052491e+13,45744625,537000,113.2089202,85.18552142,54255375
434047,113.2099635,6.512112503e+13,45744125,537000,113.2099635,85.18459032,54255875
434051,113.2110068,6.512172516e+13,45743625,537000,113.2110068,85.18365922,54256375
434055,113.2120501,6.512232528e+13,45743125,537000,113.2120501,85.18272812,54256875
434059,113.2130934,6.51229254e+13,45742625,537000,113.2130934,85.18179702,54257375
434063,113.2141367,6.512352553e+13,45742125,537000,113.2141367,85.18086592,54257875
434067,113.21518,6.512412565e+13,45741625,537000,113.21518,85.17993482,54258375
434071,113.2162233,6.512472577e+13,45741125,537000,113.2162233,85.17900372,54258875
434075,113.2172666,6.51253259e+13,45740625,537000,113.2172666,85.17807263,54259375
434079,113.2183099,6.512592602e+13,45740125,537000,113.2183099,85.17714153,54259875
434083,113.2193532,6.512652614e+13,45739625,537000,113.2193532,85.17621043,54260375
434087,113.2203965,6.512712626e+13,45739125,537000,113.2203965,85.17527933,54260875
434091,113.2214397,6.512772639e+13,45738625,537000,113.2214397,85.17434823,54261375
434095,113.222483,6.512832651e+13,45738125,537000,113.222483,85.17341713,54261875
434099,113.2235263,6.512892663e+13,45737625,537000,113.2235263,85.17248603,54262375
434103,113.2245696,6.512952676e+13,45737125,537000,113.2245696,85.17155493,54262875
434107,113.2256129,6.513012688e+13,45736625,537000,113.2256129,85.17062384,54263375
434111,113.2266562,6.5130727e+13,45736125,537000,113.2266562,85.16969274,54263875
434115,113.2276995,6.513132713e+13,45735625,537000,113.2276995,85.16876164,54264375
434119,113.2287428,6.513192725e+13,45735125,537000,113.2287428,85.16783054,54264875
434123,113.2297861,6.513252737e+13,45734625,537000,113.2297861,85.16689944,54265375
434127,113.2308294,6.51331275e+13,45734125,537000,113.2308294,85.16596834,54265875
434131,113.2318727,6.513372762e+13,45733625,537000,113.2318727,85.16503724,54266375
434135,113.232916,6.513432774e+13,45733125,537000,113.232916,85.16410615,54266875
434139,113.2339593,6.513492787e+13,45732625,537000,113.2339593,85.16317505,54267375
434143,113.2350026,6.513552799e+13,45732125,537000,113.2350026,85.16224395,54267875
434147,113.2360459,6.513612811e+13,45731625,537000,113.2360459,85.16131285,54268375
434151,113.2370892,6.513672823e+13,45731125,537000,113.2370892,85.16038175,54268875
434155,113.2381325,6.513732836e+13,45730625,537000,113.2381325,85.15945065,54269375
434159,113.2391758,6.513792848e+13,45730125,537000,113.2391758,85.15851955,54269875
434163,113.2402191,6.51385286e+13,45729625,537000,113.2402191,85.15758845,54270375
434167,113.2412624,6.513912873e+13,45729125,537000,113.2412624,85.15665736,54270875
434171,113.2423057,6.513972885e+13,45728625,537000,113.2423057,85.15572626,54271375
434175,113.243349,6.514032897e+13,45728125,537000,113.243349,85.15479516,54271875
434179,113.2443923,6.51409291e+13,45727625,537000,113.2443923,85.15386406,54272375
434183,113.2454356,6.514152922e+13,45727125,537000,113.2454356,85.15293296,54272875
434187,113.2464789,6.514212934e+13,45726625,537000,113.2464789,85.15200186,54273375
434191,113.2475222,6.514272947e+13,45726125,537000,113.2475222,85.15107076,54273875
434195,113.2485655,6.514332959e+13,45725625,537000,113.2485655,85.15013966,54274375
434199,113.2496088,6.514392971e+13,45725125,537000,113.2496088,85.14920857,54274875
434203,113.2506521,6.514452984e+13,45724625,537000,113.2506521,85.14827747,54275375
434207,113.2516954,6.514512996e+13,45724125,537000,113.2516954,85.14734637,54275875
434211,113.2527387,6.514573008e+13,45723625,537000,113.2527387,85.14641527,54276375
434215,113.253782,6.51463302e+13,45723125,537000,113.253782,85.14548417,54276875
434219,113.2548252,6.514693033e+13,45722625,537000,113.2548252,85.14455307,54277375
434223,113.2558685,6.514753045e+13,45722125,537000,113.2558685,85.14362197,54277875
434227,113.2569118,6.514813057e+13,45721625,537000,113.2569118,85.14269088,54278375
434231,113.2579551,6.51487307e+13,45721125,537000,113.2579551,85.14175978,54278875
434235,113.2589984,6.514933082e+13,45720625,537000,113.2589984,85.14082868,54279375
434239,113.2600417,6.514993094e+13,45720125,537000,113.2600417,85.13989758,54279875
434243,113.261085,6.515053107e+13,45719625,537000,113.261085,85.13896648,54280375
434247,113.2621283,6.515113119e+13,45719125,537000,113.2621283,85.13803538,54280875
434251,113.2631716,6.515173131e+13,45718625,537000,113.2631716,85.13710428,54281375
434255,113.2642149,6.515233144e+13,45718125,537000,113.2642149,85.13617318,54281875
434259,113.2652582,6.515293156e+13,45717625,537000,113.2652582,85.13524209,54282375
434263,113.2663015,6.515353168e+13,45717125,537000,113.2663015,85.13431099,54282875
434267,113.2673448,6.515413181e+13,45716625,537000,113.2673448,85.13337989,54283375
434271,113.2683881,6.515473193e+13,45716125,537000,113.2683881,85.13244879,54283875
434275,113.2694314,6.515533205e+13,45715625,537000,113.2694314,85.13151769,54284375
434279,113.2704747,6.515593217e+13,45715125,537000,113.2704747,85.13058659,54284875
434283,113.271518,6.51565323e+13,45714625,537000,113.271518,85.12965549,54285375
434287,113.2725613,6.515713242e+13,45714125,537000,113.2725613,85.12872439,54285875
434291,113.2736046,6.515773254e+13,45713625,537000,113.2736046,85.1277933,54286375
434295,113.2746479,6.515833267e+13,45713125,537000,113.2746479,85.1268622,54286875
434299,113.2756912,6.515893279e+13,45712625,537000,113.2756912,85.1259311,54287375
434303,113.2767345,6.515953291e+13,45712125,537000,113.2767345,85.125,54287875
434307,113.2777778,6.516013304e+13,45711625,537000,113.2777778,85.1240689,54288375
434311,113.2788211,6.516073316e+13,45711125,537000,113.2788211,85.1231378,54288875
434315,113.2798644,6.516133328e+13,45710625,537000,113.2798644,85.1222067,54289375
434319,113.2809077,6.516193341e+13,45710125,537000,113.2809077,85.12127561,54289875
434323,113.281951,6.516253353e+13,45709625,537000,113.281951,85.12034451,54290375
434327,113.2829943,6.516313365e+13,45709125,537000,113.2829943,85.11941341,54290875
434331,113.2840376,6.516373378e+13,45708625,537000,113.2840376,85.11848231,54291375
434335,113.2850809,6.51643339e+13,45708125,537000,113.2850809,85.11755121,54291875
434339,113.2861242,6.516493402e+13,45707625,537000,113.2861242,85.11662011,54292375
434343,113.2871674,6.516553414e+13,45707125,537000,113.2871674,85.11568901,54292875
434347,113.2882107,6.516613427e+13,45706625,537000,113.2882107,85.11475791,54293375
434351,113.289254,6.516673439e+13,45706125,537000,113.289254,85.11382682,54293875
434355,113.2902973,6.516733451e+13,45705625,537000,113.2902973,85.11289572,54294375
434359,113.2913406,6.516793464e+13,45705125,537000,113.2913406,85.11196462,54294875
434363,113.2923839,6.516853476e+13,45704625,537000,113.2923839,85.11103352,54295375
434367,113.2934272,6.516913488e+13,45704125,537000,113.2934272,85.11010242,54295875
434371,113.2944705,6.516973501e+13,45703625,537000,113.2944705,85.10917132,54296375
434375,113.2955138,6.517033513e+13,45703125,537000,113.2955138,85.10824022,54296875
434379,113.2965571,6.517093525e+13,45702625,537000,113.2965571,85.10730912,54297375
434383,113.2976004,6.517153538e+13,45702125,537000,113.2976004,85.10637803,54297875
434387,113.2986437,6.51721355e+13,45701625,537000,113.2986437,85.10544693,54298375
434391,113.299687,6.517273562e+13,45701125,537000,113.299687,85.10451583,54298875
434395,113.3007303,6.517333575e+13,45700625,537000,113.3007303,85.10358473,54299375
434399,113.3017736,6.517393587e+13,45700125,537000,113.3017736,85.10265363,54299875
434403,113.3028169,6.517453599e+13,45699625,537000,113.3028169,85.10172253,54300375
434407,113.3038602,6.517513611e+13,45699125,537000,113.3038602,85.10079143,54300875
434411,113.3049035,6.517573624e+13,45698625,537000,113.3049035,85.09986034,54301375
434415,113.3059468,6.517633636e+13,45698125,537000,113.3059468,85.09892924,54301875
434419,113.3069901,6.517693648e+13,45697625,537000,113.3069901,85.09799814,54302375
434423,113.3080334,6.517753661e+13,45697125,537000,113.3080334,85.09706704,54302875
434427,113.3090767,6.517813673e+13,45696625,537000,113.3090767,85.09613594,54303375
434431,113.31012,6.517873685e+13,45696125,537000,113.31012,85.09520484,54303875
434435,113.3111633,6.517933698e+13,45695625,537000,113.3111633,85.09427374,54304375
434439,113.3122066,6.51799371e+13,45695125,537000,113.3122066,85.09334264,54304875
434443,113.3132499,6.518053722e+13,45694625,537000,113.3132499,85.09241155,54305375
434447,113.3142932,6.518113735e+13,45694125,537000,113.3142932,85.09148045,54305875
434451,113.3153365,6.518173747e+13,45693625,537000,113.3153365,85.09054935,54306375
434455,113.3163798,6.518233759e+13,45693125,537000,113.3163798,85.08961825,54306875
434459,113.3174231,6.518293772e+13,45692625,537000,113.3174231,85.08868715,54307375
434463,113.3184664,6.518353784e+13,45692125,537000,113.3184664,85.08775605,54307875
434467,113.3195097,6.518413796e+13,45691625,537000,113.3195097,85.08682495,54308375
434471,113.3205529,6.518473808e+13,45691125,537000,113.3205529,85.08589385,54308875
434475,113.3215962,6.518533821e+13,45690625,537000,113.3215962,85.08496276,54309375
434479,113.3226395,6.518593833e+13,45690125,537000,113.3226395,85.08403166,54309875
434483,113.3236828,6.518653845e+13,45689625,537000,113.3236828,85.08310056,54310375
434487,113.3247261,6.518713858e+13,45689125,537000,113.3247261,85.08216946,54310875
434491,113.3257694,6.51877387e+13,45688625,537000,113.3257694,85.08123836,54311375
434495,113.3268127,6.518833882e+13,45688125,537000,113.3268127,85.08030726,54311875
434499,113.327856,6.518893895e+13,45687625,537000,113.327856,85.07937616,54312375
434503,113.3288993,6.518953907e+13,45687125,537000,113.3288993,85.07844507,54312875
434507,113.3299426,6.519013919e+13,45686625,537000,113.3299426,85.07751397,54313375
434511,113.3309859,6.519073932e+13,45686125,537000,113.3309859,85.07658287,54313875
434515,113.3320292,6.519133944e+13,45685625,537000,113.3320292,85.07565177,54314375
434519,113.3330725,6.519193956e+13,45685125,537000,113.3330725,85.07472067,54314875
434523,113.3341158,6.519253969e+13,45684625,537000,113.3341158,85.07378957,54315375
434527,113.3351591,6.519313981e+13,45684125,537000,113.3351591,85.07285847,54315875
434531,113.3362024,6.519373993e+13,45683625,537000,113.3362024,85.07192737,54316375
434535,113.3372457,6.519434005e+13,45683125,537000,113.3372457,85.07099628,54316875
434539,113.338289,6.519494018e+13,45682625,537000,113.338289,85.07006518,54317375
434543,113.3393323,6.51955403e+13,45682125,537000,113.3393323,85.06913408,54317875
434547,113.3403756,6.519614042e+13,45681625,537000,113.3403756,85.06820298,54318375
434551,113.3414189,6.519674055e+13,45681125,537000,113.3414189,85.06727188,54318875
434555,113.3424622,6.519734067e+13,45680625,537000,113.3424622,85.06634078,54319375
434559,113.3435055,6.519794079e+13,45680125,537000,113.3435055,85.06540968,54319875
434563,113.3445488,6.519854092e+13,45679625,537000,113.3445488,85.06447858,54320375
434567,113.3455921,6.519914104e+13,45679125,537000,113.3455921,85.06354749,54320875
434571,113.3466354,6.519974116e+13,45678625,537000,113.3466354,85.06261639,54321375
434575,113.3476787,6.520034129e+13,45678125,537000,113.3476787,85.06168529,54321875
434579,113.348722,6.520094141e+13,45677625,537000,113.348722,85.06075419,54322375
434583,113.3497653,6.520154153e+13,45677125,537000,113.3497653,85.05982309,54322875
434587,113.3508086,6.520214166e+13,45676625,537000,113.3508086,85.05889199,54323375
434591,113.3518519,6.520274178e+13,45676125,537000,113.3518519,85.05796089,54323875
434595,113.3528951,6.52033419e+13,45675625,537000,113.3528951,85.0570298,54324375
434599,113.3539384,6.520394202e+13,45675125,537000,113.3539384,85.0560987,54324875
434603,113.3549817,6.520454215e+13,45674625,537000,113.3549817,85.0551676,54325375
434607,113.356025,6.520514227e+13,45674125,537000,113.356025,85.0542365,54325875
434611,113.3570683,6.520574239e+13,45673625,537000,113.3570683,85.0533054,54326375
434615,113.3581116,6.520634252e+13,45673125,537000,113.3581116,85.0523743,54326875
434619,113.3591549,6.520694264e+13,45672625,537000,113.3591549,85.0514432,54327375
434623,113.3601982,6.520754276e+13,45672125,537000,113.3601982,85.0505121,54327875
434627,113.3612415,6.520814289e+13,45671625,537000,113.3612415,85.04958101,54328375
434631,113.3622848,6.520874301e+13,45671125,537000,113.3622848,85.04864991,54328875
434635,113.3633281,6.520934313e+13,45670625,537000,113.3633281,85.04771881,54329375
434639,113.3643714,6.520994326e+13,45670125,537000,113.3643714,85.04678771,54329875
434643,113.3654147,6.521054338e+13,45669625,537000,113.3654147,85.04585661,54330375
434647,113.366458,6.52111435e+13,45669125,537000,113.366458,85.04492551,54330875
434651,113.3675013,6.521174362e+13,45668625,537000,113.3675013,85.04399441,54331375
434655,113.3685446,6.521234375e+13,45668125,537000,113.3685446,85.04306331,54331875
434659,113.3695879,6.521294387e+13,45667625,537000,113.3695879,85.04213222,54332375
434663,113.3706312,6.521354399e+13,45667125,537000,113.3706312,85.04120112,54332875
434667,113.3716745,6.521414412e+13,45666625,537000,113.3716745,85.04027002,54333375
434671,113.3727178,6.521474424e+13,45666125,537000,113.3727178,85.03933892,54333875
434675,113.3737611,6.521534436e+13,45665625,537000,113.3737611,85.03840782,54334375
434679,113.3748044,6.521594449e+13,45665125,537000,113.3748044,85.03747672,54334875
434683,113.3758477,6.521654461e+13,45664625,537000,113.3758477,85.03654562,54335375
434687,113.376891,6.521714473e+13,45664125,537000,113.376891,85.03561453,54335875
434691,113.3779343,6.521774486e+13,45663625,537000,113.3779343,85.03468343,54336375
434695,113.3789776,6.521834498e+13,45663125,537000,113.3789776,85.03375233,54336875
434699,113.3800209,6.52189451e+13,45662625,537000,113.3800209,85.03282123,54337375
434703,113.3810642,6.521954523e+13,45662125,537000,113.3810642,85.03189013,54337875
434707,113.3821075,6.522014535e+13,45661625,537000,113.3821075,85.03095903,54338375
434711,113.3831508,6.522074547e+13,45661125,537000,113.3831508,85.03002793,54338875
434715,113.3841941,6.522134559e+13,45660625,537000,113.3841941,85.02909683,54339375
434719,113.3852374,6.522194572e+13,45660125,537000,113.3852374,85.02816574,54339875
434723,113.3862806,6.522254584e+13,45659625,537000,113.3862806,85.02723464,54340375
434727,113.3873239,6.522314596e+13,45659125,537000,113.3873239,85.02630354,54340875
434731,113.3883672,6.522374609e+13,45658625,537000,113.3883672,85.02537244,54341375
434735,113.3894105,6.522434621e+13,45658125,537000,113.3894105,85.02444134,54341875
434739,113.3904538,6.522494633e+13,45657625,537000,113.3904538,85.02351024,54342375
434743,113.3914971,6.522554646e+13,45657125,537000,113.3914971,85.02257914,54342875
434747,113.3925404,6.522614658e+13,45656625,537000,113.3925404,85.02164804,54343375
434751,113.3935837,6.52267467e+13,45656125,537000,113.3935837,85.02071695,54343875
434755,113.394627,6.522734683e+13,45655625,537000,113.394627,85.01978585,54344375
434759,113.3956703,6.522794695e+13,45655125,537000,113.3956703,85.01885475,54344875
434763,113.3967136,6.522854707e+13,45654625,537000,113.3967136,85.01792365,54345375
434767,113.3977569,6.52291472e+13,45654125,537000,113.3977569,85.01699255,54345875
434771,113.3988002,6.522974732e+13,45653625,537000,113.3988002,85.01606145,54346375
434775,113.3998435,6.523034744e+13,45653125,537000,113.3998435,85.01513035,54346875
434779,113.4008868,6.523094756e+13,45652625,537000,113.4008868,85.01419926,54347375
434783,113.4019301,6.523154769e+13,45652125,537000,113.4019301,85.01326816,54347875
434787,113.4029734,6.523214781e+13,45651625,537000,113.4029734,85.01233706,54348375
434791,113.4040167,6.523274793e+13,45651125,537000,113.4040167,85.01140596,54348875
434795,113.40506,6.523334806e+13,45650625,537000,113.40506,85.01047486,54349375
434799,113.4061033,6.523394818e+13,45650125,537000,113.4061033,85.00954376,54349875
434803,113.4071466,6.52345483e+13,45649625,537000,113.4071466,85.00861266,54350375
434807,113.4081899,6.523514843e+13,45649125,537000,113.4081899,85.00768156,54350875
434811,113.4092332,6.523574855e+13,45648625,537000,113.4092332,85.00675047,54351375
434815,113.4102765,6.523634867e+13,45648125,537000,113.4102765,85.00581937,54351875
434819,113.4113198,6.52369488e+13,45647625,537000,113.4113198,85.00488827,54352375
434823,113.4123631,6.523754892e+13,45647125,537000,113.4123631,85.00395717,54352875
434827,113.4134064,6.523814904e+13,45646625,537000,113.4134064,85.00302607,54353375
434831,113.4144497,6.523874917e+13,45646125,537000,113.4144497,85.00209497,54353875
434835,113.415493,6.523934929e+13,45645625,537000,113.415493,85.00116387,54354375
434839,113.4165363,6.523994941e+13,45645125,537000,113.4165363,85.00023277,54354875
434843,113.4175796,6.524054953e+13,45644625,537000,113.4175796,84.99930168,54355375
434847,113.4186228,6.524114966e+13,45644125,537000,113.4186228,84.99837058,54355875
434851,113.4196661,6.524174978e+13,45643625,537000,113.4196661,84.99743948,54356375
434855,113.4207094,6.52423499e+13,45643125,537000,113.4207094,84.99650838,54356875
434859,113.4217527,6.524295003e+13,45642625,537000,113.4217527,84.99557728,54357375
434863,113.422796,6.524355015e+13,45642125,537000,113.422796,84.99464618,54357875
434867,113.4238393,6.524415027e+13,45641625,537000,113.4238393,84.99371508,54358375
434871,113.4248826,6.52447504e+13,45641125,537000,113.4248826,84.99278399,54358875
434875,113.4259259,6.524535052e+13,45640625,537000,113.4259259,84.99185289,54359375
434879,113.4269692,6.524595064e+13,45640125,537000,113.4269692,84.99092179,54359875
434883,113.4280125,6.524655077e+13,45639625,537000,113.4280125,84.98999069,54360375
434887,113.4290558,6.524715089e+13,45639125,537000,113.4290558,84.98905959,54360875
434891,113.4300991,6.524775101e+13,45638625,537000,113.4300991,84.98812849,54361375
434895,113.4311424,6.524835114e+13,45638125,537000,113.4311424,84.98719739,54361875
434899,113.4321857,6.524895126e+13,45637625,537000,113.4321857,84.98626629,54362375
434903,113.433229,6.524955138e+13,45637125,537000,113.433229,84.9853352,54362875
434907,113.4342723,6.52501515e+13,45636625,537000,113.4342723,84.9844041,54363375
434911,113.4353156,6.525075163e+13,45636125,537000,113.4353156,84.983473,54363875
434915,113.4363589,6.525135175e+13,45635625,537000,113.4363589,84.9825419,54364375
434919,113.4374022,6.525195187e+13,45635125,537000,113.4374022,84.9816108,54364875
434923,113.4384455,6.5252552e+13,45634625,537000,113.4384455,84.9806797,54365375
434927,113.4394888,6.525315212e+13,45634125,537000,113.4394888,84.9797486,54365875
434931,113.4405321,6.525375224e+13,45633625,537000,113.4405321,84.9788175,54366375
434935,113.4415754,6.525435237e+13,45633125,537000,113.4415754,84.97788641,54366875
434939,113.4426187,6.525495249e+13,45632625,537000,113.4426187,84.97695531,54367375
434943,113.443662,6.525555261e+13,45632125,537000,113.443662,84.97602421,54367875
434947,113.4447053,6.525615274e+13,45631625,537000,113.4447053,84.97509311,54368375
434951,113.4457486,6.525675286e+13,45631125,537000,113.4457486,84.97416201,54368875
434955,113.4467919,6.525735298e+13,45630625,537000,113.4467919,84.97323091,54369375
434959,113.4478352,6.525795311e+13,45630125,537000,113.4478352,84.97229981,54369875
434963,113.4488785,6.525855323e+13,45629625,537000,113.4488785,84.97136872,54370375
434967,113.4499218,6.525915335e+13,45629125,537000,113.4499218,84.97043762,54370875
434971,113.450965,6.525975347e+13,45628625,537000,113.450965,84.96950652,54371375
434975,113.4520083,6.52603536e+13,45628125,537000,113.4520083,84.96857542,54371875
434979,113.4530516,6.526095372e+13,45627625,537000,113.4530516,84.96764432,54372375
434983,113.4540949,6.526155384e+13,45627125,537000,113.4540949,84.96671322,54372875
434987,113.4551382,6.526215397e+13,45626625,537000,113.4551382,84.96578212,54373375
434991,113.4561815,6.526275409e+13,45626125,537000,113.4561815,84.96485102,54373875
434995,113.4572248,6.526335421e+13,45625625,537000,113.4572248,84.96391993,54374375
434999,113.4582681,6.526395434e+13,45625125,537000,113.4582681,84.96298883,54374875
435003,113.4593114,6.526455446e+13,45624625,537000,113.4593114,84.96205773,54375375
435007,113.4603547,6.526515458e+13,45624125,537000,113.4603547,84.96112663,54375875
435011,113.461398,6.526575471e+13,45623625,537000,113.461398,84.96019553,54376375
435015,113.4624413,6.526635483e+13,45623125,537000,113.4624413,84.95926443,54376875
435019,113.4634846,6.526695495e+13,45622625,537000,113.4634846,84.95833333,54377375
435023,113.4645279,6.526755508e+13,45622125,537000,113.4645279,84.95740223,54377875
435027,113.4655712,6.52681552e+13,45621625,537000,113.4655712,84.95647114,54378375
435031,113.4666145,6.526875532e+13,45621125,537000,113.4666145,84.95554004,54378875
435035,113.4676578,6.526935544e+13,45620625,537000,113.4676578,84.95460894,54379375
435039,113.4687011,6.526995557e+13,45620125,537000,113.4687011,84.95367784,54379875
435043,113.4697444,6.527055569e+13,45619625,537000,113.4697444,84.95274674,54380375
435047,113.4707877,6.527115581e+13,45619125,537000,113.4707877,84.95181564,54380875
435051,113.471831,6.527175594e+13,45618625,537000,113.471831,84.95088454,54381375
435055,113.4728743,6.527235606e+13,45618125,537000,113.4728743,84.94995345,54381875
435059,113.4739176,6.527295618e+13,45617625,537000,113.4739176,84.94902235,54382375
435063,113.4749609,6.527355631e+13,45617125,537000,113.4749609,84.94809125,54382875
435067,113.4760042,6.527415643e+13,45616625,537000,113.4760042,84.94716015,54383375
435071,113.4770475,6.527475655e+13,45616125,537000,113.4770475,84.94622905,54383875
435075,113.4780908,6.527535668e+13,45615625,537000,113.4780908,84.94529795,54384375
435079,113.4791341,6.52759568e+13,45615125,537000,113.4791341,84.94436685,54384875
435083,113.4801774,6.527655692e+13,45614625,537000,113.4801774,84.94343575,54385375
435087,113.4812207,6.527715705e+13,45614125,537000,113.4812207,84.94250466,54385875
435091,113.482264,6.527775717e+13,45613625,537000,113.482264,84.94157356,54386375
435095,113.4833073,6.527835729e+13,45613125,537000,113.4833073,84.94064246,54386875
435099,113.4843505,6.527895741e+13,45612625,537000,113.4843505,84.93971136,54387375
435103,113.4853938,6.527955754e+13,45612125,537000,113.4853938,84.93878026,54387875
435107,113.4864371,6.528015766e+13,45611625,537000,113.4864371,84.93784916,54388375
435111,113.4874804,6.528075778e+13,45611125,537000,113.4874804,84.93691806,54388875
435115,113.4885237,6.528135791e+13,45610625,537000,113.4885237,84.93598696,54389375
435119,113.489567,6.528195803e+13,45610125,537000,113.489567,84.93505587,54389875
435123,113.4906103,6.528255815e+13,45609625,537000,113.4906103,84.93412477,54390375
435127,113.4916536,6.528315828e+13,45609125,537000,113.4916536,84.93319367,54390875
435131,113.4926969,6.52837584e+13,45608625,537000,113.4926969,84.93226257,54391375
435135,113.4937402,6.528435852e+13,45608125,537000,113.4937402,84.93133147,54391875
435139,113.4947835,6.528495865e+13,45607625,537000,113.4947835,84.93040037,54392375
435143,113.4958268,6.528555877e+13,45607125,537000,113.4958268,84.92946927,54392875
435147,113.4968701,6.528615889e+13,45606625,537000,113.4968701,84.92853818,54393375
435151,113.4979134,6.528675902e+13,45606125,537000,113.4979134,84.92760708,54393875
435155,113.4989567,6.528735914e+13,45605625,537000,113.4989567,84.92667598,54394375
435159,113.5,6.528795926e+13,45605125,537000,113.5,84.92574488,54394875
435163,113.5010433,6.528855938e+13,45604625,537000,113.5010433,84.92481378,54395375
435167,113.5020866,6.528915951e+13,45604125,537000,113.5020866,84.92388268,54395875
435171,113.5031299,6.528975963e+13,45603625,537000,113.5031299,84.92295158,54396375
435175,113.5041732,6.529035975e+13,45603125,537000,113.5041732,84.92202048,54396875
435179,113.5052165,6.529095988e+13,45602625,537000,113.5052165,84.92108939,54397375
435183,113.5062598,6.529156e+13,45602125,537000,113.5062598,84.92015829,54397875
435187,113.5073031,6.529216012e+13,45601625,537000,113.5073031,84.91922719,54398375
435191,113.5083464,6.529276025e+13,45601125,537000,113.5083464,84.91829609,54398875
435195,113.5093897,6.529336037e+13,45600625,537000,113.5093897,84.91736499,54399375
435199,113.510433,6.529396049e+13,45600125,537000,113.510433,84.91643389,54399875
435203,113.5114763,6.529456062e+13,45599625,537000,113.5114763,84.91550279,54400375
435207,113.5125196,6.529516074e+13,45599125,537000,113.5125196,84.91457169,54400875
435211,113.5135629,6.529576086e+13,45598625,537000,113.5135629,84.9136406,54401375
435215,113.5146062,6.529636098e+13,45598125,537000,113.5146062,84.9127095,54401875
435219,113.5156495,6.529696111e+13,45597625,537000,113.5156495,84.9117784,54402375
435223,113.5166927,6.529756123e+13,45597125,537000,113.5166927,84.9108473,54402875
435227,113.517736,6.529816135e+13,45596625,537000,113.517736,84.9099162,54403375
435231,113.5187793,6.529876148e+13,45596125,537000,113.5187793,84.9089851,54403875
435235,113.5198226,6.52993616e+13,45595625,537000,113.5198226,84.908054,54404375
435239,113.5208659,6.529996172e+13,45595125,537000,113.5208659,84.90712291,54404875
435243,113.5219092,6.530056185e+13,45594625,537000,113.5219092,84.90619181,54405375
435247,113.5229525,6.530116197e+13,45594125,537000,113.5229525,84.90526071,54405875
435251,113.5239958,6.530176209e+13,45593625,537000,113.5239958,84.90432961,54406375
435255,113.5250391,6.530236222e+13,45593125,537000,113.5250391,84.90339851,54406875
435259,113.5260824,6.530296234e+13,45592625,537000,113.5260824,84.90246741,54407375
435263,113.5271257,6.530356246e+13,45592125,537000,113.5271257,84.90153631,54407875
435267,113.528169,6.530416259e+13,45591625,537000,113.528169,84.90060521,54408375
435271,113.5292123,6.530476271e+13,45591125,537000,113.5292123,84.89967412,54408875
435275,113.5302556,6.530536283e+13,45590625,537000,113.5302556,84.89874302,54409375
435279,113.5312989,6.530596295e+13,45590125,537000,113.5312989,84.89781192,54409875
435283,113.5323422,6.530656308e+13,45589625,537000,113.5323422,84.89688082,54410375
435287,113.5333855,6.53071632e+13,45589125,537000,113.5333855,84.89594972,54410875
435291,113.5344288,6.530776332e+13,45588625,537000,113.5344288,84.89501862,54411375
435295,113.5354721,6.530836345e+13,45588125,537000,113.5354721,84.89408752,54411875
435299,113.5365154,6.530896357e+13,45587625,537000,113.5365154,84.89315642,54412375
435303,113.5375587,6.530956369e+13,45587125,537000,113.5375587,84.89222533,54412875
435307,113.538602,6.531016382e+13,45586625,537000,113.538602,84.89129423,54413375
435311,113.5396453,6.531076394e+13,45586125,537000,113.5396453,84.89036313,54413875
435315,113.5406886,6.531136406e+13,45585625,537000,113.5406886,84.88943203,54414375
435319,113.5417319,6.531196419e+13,45585125,537000,113.5417319,84.88850093,54414875
435323,113.5427752,6.531256431e+13,45584625,537000,113.5427752,84.88756983,54415375
435326,113.5435576,6.53130144e+13,45584250,537000,113.5435576,84.88687151,54415750
435330,113.5446009,6.531361452e+13,45583750,537000,113.5446009,84.88594041,54416250
435334,113.5456442,6.531421465e+13,45583250,537000,113.5456442,84.88500931,54416750
435338,113.5466875,6.531481477e+13,45582750,537000,113.5466875,84.88407821,54417250
435342,113.5477308,6.531541489e+13,45582250,537000,113.5477308,84.88314711,54417750
